ay_g,ax_g,roll_deg,pitch_deg,ground_z_in,worst_order,worst_point,worst_min_z_in,worst_clearance_in,worst_clearance_mm,touches_ground,roll_then_pitch_clearance_in,pitch_then_roll_clearance_in
-1.0,-0.19999999999999996,-0.5137776972986644,-0.14272866583112015,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.9577401070579388,1.1858598929420623,30.12084128072838,False,1.1858598929420623,1.1858604540838438
-1.0,-0.1499999999999999,-0.5137776972986644,-0.10704649937334007,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.9404537171893281,1.203146282810673,30.559915583391092,False,1.203146282810673,1.2031471200161454
-1.0,-0.09999999999999987,-0.5137776972986644,-0.07136433291555999,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.9231642592981881,1.220435740701813,30.99906781382605,False,1.220435740701813,1.2204365764048677
-1.0,-0.04999999999999982,-0.5137776972986644,-0.03568216645777992,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.9058717400901273,1.2377282599098738,31.438297801710792,False,1.2377282599098738,1.2377288165444011
-1.0,0.0,-0.5137776972986644,0.0,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.891750486501223,1.2518495134987782,31.796977642868963,False,1.2518495134987786,1.2518495134987782
-1.0,0.050000000000000266,-0.5137776972986644,0.03568216645778024,-3.143600000000001,roll_then_pitch,rear_wing_thing,-1.8992222169187052,1.2443777830812959,31.607195690264913,False,1.2443777830812959,1.2443779639965116
-1.0,0.10000000000000009,-0.5137776972986644,0.07136433291556016,-3.143600000000001,roll_then_pitch,rear_wing_thing,-1.906690895305048,1.236909104694953,31.417491259251804,False,1.236909104694953,1.2369092274420255
-1.0,0.1499999999999999,-0.5137776972986644,0.10704649937334007,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9141566932679814,1.2294433067320196,31.227859990993295,False,1.229443481236431,1.2294433067320196
-1.0,0.20000000000000018,-0.5137776972986644,0.14272866583112032,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.921619795237889,1.221980204762112,31.038297200957643,False,1.221980915601229,1.221980204762112
-1.0,0.25,-0.5137776972986644,0.17841083228890023,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.92908007557318,1.214519924426821,30.84880608044125,False,1.2145214106836573,1.214519924426821
-1.0,0.30000000000000027,-0.5137776972986644,0.21409299874668047,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9365375313804285,1.2070624686195726,30.65938670293714,False,1.2070649693768427,1.2070624686195726
-1.0,0.3500000000000001,-0.5137776972986644,0.2497751652044604,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9439921597673044,1.1996078402326966,30.470039141910494,False,1.1996115945727208,1.1996078402326966
-1.0,0.40000000000000036,-0.5137776972986644,0.28545733166224063,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9514439578425775,1.1921560421574235,30.280763470798558,False,1.192161289162038,1.1921560421574235
-1.0,0.4500000000000002,-0.5137776972986644,0.3211394981200205,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9588929227161063,1.1847070772838948,30.091559763010927,False,1.1847140560343528,1.1847070772838948
-1.0,0.5,-0.5137776972986644,0.35682166457780046,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9663390514988595,1.1772609485011416,29.902428091928996,False,1.1772698980780278,1.1772609485011416
-1.0,0.5500000000000003,-0.5137776972986644,0.3925038310355807,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9737823413028983,1.1698176586971027,29.713368530906408,False,1.1698288181802372,1.1698176586971027
-1.0,0.6000000000000001,-0.5137776972986644,0.4281859974933606,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9812227892413854,1.1623772107586157,29.524381153268838,False,1.1623908192269594,1.1623772107586157
-1.0,0.6500000000000004,-0.5137776972986644,0.46386816395114083,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9886603924285882,1.154939607571413,29.335466032313885,False,1.1549559041029793,1.154939607571413
-1.0,0.7000000000000002,-0.5137776972986644,0.4995503304089208,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9960951479798754,1.1475048520201256,29.14662324131119,False,1.1475240756918828,1.1475048520201256
-1.0,0.75,-0.5137776972986644,0.5352324968667007,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.003527053011726,1.1400729469882749,28.95785285350218,False,1.140095336876061,1.1400729469882749
-1.0,0.8000000000000003,-0.5137776972986644,0.5709146633244809,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0109561046417137,1.1326438953582874,28.769154942100496,False,1.132669690536706,1.1326438953582874
-1.0,0.8500000000000001,-0.5137776972986644,0.6065968297822608,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.018382299988527,1.1252177000114743,28.580529580291444,False,1.125247139553812,1.1252177000114743
-1.0,0.9000000000000004,-0.5137776972986644,0.642278996240041,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.025805636171961,1.11779436382804,28.391976841232218,False,1.1178276868061685,1.11779436382804
-1.0,0.9500000000000002,-0.5137776972986644,0.677961162697821,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.03322611031292,1.110373889687081,28.203496798051855,False,1.1104113351713698,1.110373889687081
-1.0,1.0,-0.5137776972986644,0.7136433291556009,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.040643719533413,1.102956280466588,28.015089523851334,False,1.102998087525802,1.102956280466588
-1.0,1.0500000000000003,-0.5137776972986644,0.7493254956133811,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0480584609565677,1.0955415390434333,27.826755091703205,False,1.095587946744648,1.0955415390434333
-1.0,1.1,-0.5137776972986644,0.785007662071161,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0554703317066187,1.0881296682933823,27.63849357465191,False,1.0881809157018898,1.0881296682933823
-1.0,1.1500000000000004,-0.5137776972986644,0.8206898285289413,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.062879328908918,1.080720671091083,27.45030504571351,False,1.0807769972702959,1.080720671091083
-1.0,1.2000000000000002,-0.5137776972986644,0.8563719949867212,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0702854496899277,1.0733145503100734,27.262189577875862,False,1.0733761943214377,1.0733145503100734
-1.0,1.25,-0.5137776972986644,0.8920541614445011,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.077688691177229,1.065911308822772,27.07414724409841,False,1.06597850972567,1.065911308822772
-1.0,1.3000000000000003,-0.5137776972986644,0.9277363279022813,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0850890504995205,1.0585109495004805,26.886178117312205,False,1.0585839463521411,1.0585109495004805
-1.0,1.35,-0.5137776972986644,0.9634184943600613,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.092486524786613,1.0511134752133882,26.69828227042006,False,1.0511925070687882,1.0511134752133882
-1.0,1.4000000000000004,-0.5137776972986644,0.9991006608178415,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.099881111169443,1.0437188888305582,26.510459776296177,False,1.0438041947423367,1.0437188888305582
-1.0,1.4500000000000002,-0.5137776972986644,1.0347828272756214,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.107272806780061,1.03632719321994,26.322710707786477,False,1.0364190122383006,1.03632719321994
-1.0,1.5,-0.5137776972986644,1.0704649937334014,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.114661608751644,1.028938391248357,26.135035137708265,False,1.029036962420979,1.028938391248357
-1.0,1.5500000000000003,-0.5137776972986644,1.1061471601911816,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.12204751421849,1.0215524857815113,25.947433138850386,False,1.0216580481534558,1.0215524857815113
-1.0,1.6,-0.5137776972986644,1.1418293266489614,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1294305203160167,1.0141694796839844,25.7599047839732,False,1.0142822722975984,1.0141694796839844
-1.0,1.6500000000000004,-0.5137776972986644,1.1775114931067419,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.136810624180771,1.00678937581923,25.57245014580844,False,1.0069096377140605,1.00678937581923
-1.0,1.7000000000000002,-0.5137776972986644,1.2131936595645216,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1441878229504225,0.9994121770495785,25.385069297059292,False,0.9995401472622722,0.9994121770495785
-1.0,1.75,-0.5137776972986644,1.2488758260223016,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1515621137637697,0.9920378862362313,25.197762310400275,False,0.9921738038004468,0.9920378862362313
-1.0,1.8000000000000003,-0.5137776972986644,1.2845579924800818,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1589334937607343,0.9846665062392668,25.010529258477373,False,0.9848106101855771,0.9846665062392668
-1.0,1.85,-0.5137776972986644,1.3202401589378618,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1663019600823747,0.9772980399176263,24.823370213907708,False,0.9774505692734357,0.9772980399176263
-1.0,1.9000000000000004,-0.5137776972986644,1.355922325395642,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1736675098708704,0.9699324901291306,24.636285249279915,False,0.9700936839185674,0.9699324901291306
-1.0,1.9500000000000002,-0.5137776972986644,1.3916044918534218,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.181030140269543,0.9625698597304582,24.449274437153637,False,0.9627399569742989,0.9625698597304582
-1.0,2.0,-0.5137776972986644,1.4272866583112018,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.188389848422833,0.9552101515771683,24.26233785006007,False,0.9553893912927292,0.9552101515771683
-0.9375,-2.0,-0.4816665912174979,-1.4272866583112018,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.5334475787090116,0.6101524212909895,15.497871500791131,False,0.6103361371883027,0.6101524212909895
-0.9375,-1.95,-0.4816665912174979,-1.3916044918534218,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.5162657421725068,0.6273342578274943,15.934290148818354,False,0.6275083072704826,0.6273342578274943
-0.9375,-1.9,-0.4816665912174979,-1.3559223253956416,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.4990808745037163,0.6445191254962848,16.370785787605634,False,0.6446837686329667,0.6445191254962848
-0.9375,-1.85,-0.4816665912174979,-1.3202401589378618,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.4818929823676874,0.6617070176323137,16.807358247860765,False,0.6618625146143549,0.6617070176323137
-0.9375,-1.8,-0.4816665912174979,-1.2845579924800816,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.464702072430638,0.6788979275693632,17.244007360261826,False,0.679044538551973,0.6788979275693632
-0.9375,-1.75,-0.4816665912174979,-1.2488758260223016,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.4475081513599686,0.6960918486400325,17.680732955456826,False,0.6962298337818735,0.6960918486400325
-0.9375,-1.7,-0.4816665912174979,-1.2131936595645216,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.430311225824235,0.7132887741757661,18.117534864064456,False,0.7134183936388423,0.7132887741757661
-0.9375,-1.65,-0.4816665912174979,-1.1775114931067414,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.4131113024931596,0.7304886975068414,18.554412916673773,False,0.7306102114564004,0.7304886975068414
-0.9375,-1.6,-0.4816665912174979,-1.1418293266489614,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.3959083880376375,0.7476916119623636,18.99136694384403,False,0.7478052805667987,0.7476916119623636
-0.9375,-1.55,-0.4816665912174979,-1.1061471601911814,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.378702489129711,0.76489751087029,19.428396776105366,False,0.765003594301036,0.76489751087029
-0.9375,-1.5,-0.4816665912174979,-1.0704649937334014,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.3614936124425916,0.7821063875574095,19.8655022439582,False,0.7822051459888462,0.7821063875574095
-0.9375,-1.45,-0.4816665912174979,-1.0347828272756212,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.3442817646506344,0.7993182353493666,20.302683177873913,False,0.7994099289587124,0.7993182353493666
-0.9375,-1.4,-0.4816665912174979,-0.9991006608178412,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.3270669524293583,0.8165330475706427,20.739939408294322,False,0.816617936537857,0.8165330475706427
-0.9375,-1.35,-0.4816665912174979,-0.9634184943600613,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.309849182455419,0.833750817544582,21.177270765632382,False,0.8338291620522602,0.833750817544582
-0.9375,-1.2999999999999998,-0.4816665912174979,-0.9277363279022811,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.292628461406632,0.8509715385933689,21.61467708027157,False,0.8510435988266485,0.8509715385933689
-0.9375,-1.25,-0.4816665912174979,-0.8920541614445011,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.2754047959619483,0.8681952040380527,22.052158182566536,False,0.8682612401845047,0.8681952040380527
-0.9375,-1.2,-0.4816665912174979,-0.8563719949867211,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.258178192801466,0.8854218071985351,22.48971390284279,False,0.88548207944807,0.8854218071985351
-0.9375,-1.15,-0.4816665912174979,-0.820689828528941,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.240948658606422,0.9026513413935793,22.927344071396913,False,0.9027061099383422,0.9026513413935793
-0.9375,-1.1,-0.4816665912174979,-0.785007662071161,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.223716200059188,0.9198837999408132,23.365048518496653,False,0.9199333249750863,0.9198837999408132
-0.9375,-1.0499999999999998,-0.4816665912174979,-0.7493254956133808,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.206480823843268,0.9371191761567332,23.802827074381025,False,0.9371637178768255,0.9371191761567332
-0.9375,-1.0,-0.4816665912174979,-0.7136433291556009,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.1892425366433055,0.9543574633566956,24.240679569260067,False,0.9543972819608575,0.9543574633566956
-0.9375,-0.95,-0.4816665912174979,-0.6779611626978208,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.172001345145064,0.9715986548549371,24.6786058333154,False,0.9716340105432435,0.9715986548549371
-0.9375,-0.8999999999999999,-0.4816665912174979,-0.6422789962400408,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.1547572560354395,0.9888427439645615,25.11660569669986,False,0.9888738969388244,0.9888427439645615
-0.9375,-0.8499999999999999,-0.4816665912174979,-0.6065968297822607,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.137510276002446,1.006089723997555,25.554678989537898,False,1.0061169344612102,1.006089723997555
-0.9375,-0.7999999999999998,-0.4816665912174979,-0.5709146633244806,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.1202604117352286,1.0233395882647724,25.992825541925217,False,1.0233631164227885,1.0233395882647724
-0.9375,-0.75,-0.4816665912174979,-0.5352324968667007,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.103007669924039,1.0405923300759619,26.43104518392943,False,1.0406124361347358,1.0405923300759619
-0.9375,-0.7,-0.4816665912174979,-0.4995503304089206,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.085752057260254,1.057847942739747,26.86933774558957,False,1.0578648869070024,1.057847942739747
-0.9375,-0.6499999999999999,-0.4816665912174979,-0.46386816395114056,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.06849358043636,1.075106419563641,27.30770305691648,False,1.0751204620483277,1.075106419563641
-0.9375,-0.5999999999999999,-0.4816665912174979,-0.42818599749336045,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.05123224614595,1.092367753854051,27.746140947892894,False,1.0923791548662392,1.092367753854051
-0.9375,-0.5499999999999998,-0.4816665912174979,-0.3925038310355804,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.03396806108374,1.109631938916261,28.184651248473028,False,1.1096409586670566,1.109631938916261
-0.9375,-0.5,-0.4816665912174979,-0.35682166457780046,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.016701031945533,1.1268989680544679,28.623233788583484,False,1.1269058667558918,1.1268989680544679
-0.9375,-0.44999999999999996,-0.4816665912174979,-0.3211394981200204,-3.143600000000001,pitch_then_roll,front_wing_mirror,-1.999431165428248,1.1441688345717531,29.061888398122527,False,1.1441738724366504,1.1441688345717531
-0.9375,-0.3999999999999999,-0.4816665912174979,-0.2854573316622403,-3.143600000000001,pitch_then_roll,front_wing_mirror,-1.982158468229899,1.1614415317701021,29.500614906960593,False,1.1614449690120408,1.1614415317701021
-0.9375,-0.34999999999999987,-0.4816665912174979,-0.24977516520446022,-3.143600000000001,pitch_then_roll,front_wing_mirror,-1.9648829470496003,1.1787170529504007,29.93941314494018,False,1.1787191497835705,1.1787170529504007
-0.9375,-0.2999999999999998,-0.4816665912174979,-0.21409299874668014,-3.143600000000001,pitch_then_roll,front_wing_mirror,-1.9476046085875587,1.1959953914124424,30.378282941876034,False,1.195996408051549,1.1959953914124424
-0.9375,-0.25,-0.4816665912174979,-0.17841083228890023,-3.143600000000001,pitch_then_roll,front_wing_mirror,-1.9303234595450767,1.2132765404549244,30.81722412755508,False,1.2132767371150983,1.2132765404549244
-0.9375,-0.19999999999999996,-0.4816665912174979,-0.14272866583112015,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.9130398697278599,1.2305601302721412,31.256227308912383,False,1.2305601302721412,1.2305604933754588
-0.9375,-0.1499999999999999,-0.4816665912174979,-0.10704649937334007,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.8957534191805818,1.2478465808194192,31.695303152813246,False,1.2478465808194192,1.2478472434705652
-0.9375,-0.09999999999999987,-0.4816665912174979,-0.07136433291555999,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.8784639179475189,1.2651360820524822,32.13445648413305,False,1.2651360820524822,1.2651367840356778
-0.9375,-0.04999999999999982,-0.4816665912174979,-0.03568216645777992,-3.143600000000001,roll_then_pitch,front_wing_mirror,-1.8611713727342982,1.2824286272657028,32.57368713254885,False,1.2824286272657028,1.2824291083651542
-0.9375,0.0,-0.4816665912174979,0.0,-3.143600000000001,roll_then_pitch,rear_wing_thing,-1.8532518057276315,1.2903481942723696,32.77484413451818,False,1.2903481942723696,1.29034819427237
-0.9375,0.050000000000000266,-0.4816665912174979,0.03568216645778024,-3.143600000000001,roll_then_pitch,rear_wing_thing,-1.860723543610857,1.2828764563891442,32.58506199228426,False,1.2828764563891442,1.28287660839371
-0.9375,0.10000000000000009,-0.4816665912174979,0.07136433291556016,-3.143600000000001,roll_then_pitch,rear_wing_thing,-1.8681922443944243,1.2754077556055767,32.39535699238165,False,1.2754077556055767,1.2754078354765253
-0.9375,0.1499999999999999,-0.4816665912174979,0.10704649937334007,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.8756581215824695,1.2679418784175316,32.2057237118053,False,1.2679420948183573,1.2679418784175316
-0.9375,0.20000000000000018,-0.4816665912174979,0.14272866583112032,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.8831212598876426,1.2604787401123585,32.0161599988539,False,1.260479476922999,1.2604787401123585
-0.9375,0.25,-0.4816665912174979,0.17841083228890023,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.8905815765444616,1.2530184234555395,31.826667955770702,False,1.253019904813832,1.2530184234555395
-0.9375,0.30000000000000027,-0.4816665912174979,0.21409299874668047,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.8980390686594855,1.2455609313405156,31.637247656049095,False,1.2455633813840095,1.2455609313405156
-0.9375,0.3500000000000001,-0.4816665912174979,0.2497751652044604,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9054937333403719,1.2381062666596292,31.44789917315458,False,1.2381099095255,1.2381062666596292
-0.9375,0.40000000000000036,-0.4816665912174979,0.28545733166224063,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9129455676958744,1.2306544323041266,31.258622580524815,False,1.230659492129086,1.2306544323041266
-0.9375,0.4500000000000002,-0.4816665912174979,0.3211394981200205,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9203945688358401,1.223205431164161,31.069417951569687,False,1.2232121320843694,1.223205431164161
-0.9375,0.5,-0.4816665912174979,0.35682166457780046,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9278407338712218,1.2157592661287793,30.880285359670992,False,1.2157678322797638,1.2157592661287793
-0.9375,0.5500000000000003,-0.4816665912174979,0.3925038310355807,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9352840599140664,1.2083159400859347,30.69122487818274,False,1.2083265956024967,1.2083159400859347
-0.9375,0.6000000000000001,-0.4816665912174979,0.4281859974933606,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.942724544077524,1.200875455922477,30.502236580430914,False,1.2008884249386078,1.200875455922477
-0.9375,0.6500000000000004,-0.4816665912174979,0.46386816395114083,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9501621834758471,1.193437816524154,30.31332053971351,False,1.1934533231729487,1.193437816524154
-0.9375,0.7000000000000002,-0.4816665912174979,0.4995503304089208,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9575969752243911,1.18600302477561,30.12447682930049,False,1.186021293189178,1.18600302477561
-0.9375,0.75,-0.4816665912174979,0.5352324968667007,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.965028916439619,1.178571083560382,29.9357055224337,False,1.1785923378697643,1.178571083560382
-0.9375,0.8000000000000003,-0.4816665912174979,0.5709146633244809,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9724580042390927,1.1711419957609084,29.747006692327073,False,1.171166460095984,1.1711419957609084
-0.9375,0.8500000000000001,-0.4816665912174979,0.6065968297822608,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9798842357414856,1.1637157642585154,29.55838041216629,False,1.1637436627479207,1.1637157642585154
-0.9375,0.9000000000000004,-0.4816665912174979,0.642278996240041,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9873076080665792,1.1562923919334218,29.369826755108914,False,1.1563239487044612,1.1562923919334218
-0.9375,0.9500000000000002,-0.4816665912174979,0.677961162697821,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.9947281183352623,1.1488718816647387,29.18134579428436,False,1.1489073208432972,1.1488718816647387
-0.9375,1.0,-0.4816665912174979,0.7136433291556009,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0021457636695312,1.1414542363304698,28.992937602793933,False,1.1414937820409268,1.1414542363304698
-0.9375,1.0500000000000003,-0.4816665912174979,0.7493254956133811,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0095605411925006,1.1340394588075005,28.80460225371051,False,1.134083335172643,1.1340394588075005
-0.9375,1.1,-0.4816665912174979,0.785007662071161,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.016972448028389,1.126627551971612,28.616339820078945,False,1.1266759831125466,1.126627551971612
-0.9375,1.1500000000000004,-0.4816665912174979,0.8206898285289413,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.024381481302537,1.1192185186974641,28.42815037491559,False,1.1192717287335325,1.1192185186974641
-0.9375,1.2000000000000002,-0.4816665912174979,0.8563719949867212,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0317876381413895,1.1118123618586115,28.240033991208733,False,1.111870574907301,1.1118123618586115
-0.9375,1.25,-0.4816665912174979,0.8920541614445011,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0391909156725156,1.1044090843274854,28.05199074191813,False,1.1044725245043407,1.1044090843274854
-0.9375,1.3000000000000003,-0.4816665912174979,0.9277363279022813,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0465913110246006,1.0970086889754005,27.86402069997517,False,1.097077580393944,1.0970086889754005
-0.9375,1.35,-0.4816665912174979,0.9634184943600613,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.053988821327439,1.0896111786725622,27.676123938283077,False,1.0896857454441973,1.0896111786725622
-0.9375,1.4000000000000004,-0.4816665912174979,0.9991006608178415,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.061383443711955,1.0822165562880461,27.48830052971637,False,1.0822970225219768,1.0822165562880461
-0.9375,1.4500000000000002,-0.4816665912174979,1.0347828272756214,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.068775175310185,1.074824824689816,27.300550547121325,False,1.0749114144929584,1.074824824689816
-0.9375,1.5,-0.4816665912174979,1.0704649937334014,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0761640132552928,1.0674359867447083,27.11287406331559,False,1.0675289242216044,1.0674359867447083
-0.9375,1.5500000000000003,-0.4816665912174979,1.1061471601911816,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0835499546815597,1.0600500453184414,26.92527115108841,False,1.0601495545711694,1.0600500453184414
-0.9375,1.6,-0.4816665912174979,1.1418293266489614,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0909329967243937,1.0526670032756074,26.737741883200425,False,1.0527733084036983,1.0526670032756074
-0.9375,1.6500000000000004,-0.4816665912174979,1.1775114931067419,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.0983131365203236,1.0452868634796775,26.550286332383806,False,1.0454001885800261,1.0452868634796775
-0.9375,1.7000000000000002,-0.4816665912174979,1.2131936595645216,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.105690371207007,1.037909628792994,26.36290457134205,False,1.0380301979597713,1.037909628792994
-0.9375,1.75,-0.4816665912174979,1.2488758260223016,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1130646979232277,1.0305353020767734,26.175596672750043,False,1.0306633394013422,1.0305353020767734
-0.9375,1.8000000000000003,-0.4816665912174979,1.2845579924800818,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1204361138088967,1.0231638861911043,25.988362709254048,False,1.023299615761931,1.0231638861911043
-0.9375,1.85,-0.4816665912174979,1.3202401589378618,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.127804616005053,1.015795383994948,25.801202753471678,False,1.0159390298975142,1.015795383994948
-0.9375,1.9000000000000004,-0.4816665912174979,1.355922325395642,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.135170201653866,1.008429798346135,25.614116877991826,False,1.0085815846628519,1.008429798346135
-0.9375,1.9500000000000002,-0.4816665912174979,1.3916044918534218,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1425328678986415,1.0010671321013596,25.42710515537453,False,1.0012272829114854,1.0010671321013596
-0.9375,2.0,-0.4816665912174979,1.4272866583112018,-3.143600000000001,pitch_then_roll,rear_wing_thing,-2.1498926118838075,0.9937073881161935,25.240167658151314,False,0.9938761274957342,0.9937073881161935
-0.875,-2.0,-0.44955548513633137,-1.4272866583112018,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.488748859915962,0.6548511400840389,16.633218958134588,False,0.6550241274946851,0.6548511400840389
-0.875,-1.95,-0.44955548513633137,-1.3916044918534218,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.4715669451242195,0.6720330548757816,17.06963959384485,False,0.6721969823331699,0.6720330548757816
-0.875,-1.9,-0.44955548513633137,-1.3559223253956416,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.454381999186386,0.6892180008136148,17.506137220665817,False,0.6893731111197239,0.6892180008136148
-0.875,-1.85,-0.44955548513633137,-1.3202401589378618,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.4371940287675398,0.7064059712324613,17.942711669304515,False,0.7065525071926855,0.7064059712324613
-0.875,-1.8,-0.44955548513633137,-1.2845579924800816,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.420003040533929,0.723596959466072,18.379362770438227,False,0.7237351638891267,0.723596959466072
-0.875,-1.75,-0.44955548513633137,-1.2488758260223016,-3.143600000000001,pitch_then_roll,front_wing_mirror,-2.4028090411529823,0.7407909588470187,18.816090354714273,False,0.7409210745448567,0.7407909588470187
