time,throttle,brakePressureFront,brakePressureRear,brakePedalTravel,steerAngle
0.2996211051940918,0.0,2.2727273,2.2727273,0.11246486,-0.3611436
0.30999207496643066,0.0,2.2727273,2.2727273,0.10309278,-0.36484364
0.31961894035339355,0.0,2.2727273,2.2727273,0.10309278,-0.36484364
0.32998013496398926,0.0,2.2727273,2.2727273,0.10309278,-0.36484364
0.33945298194885254,0.0,1.5151515,1.5151515,0.10309278,-0.36484364
0.3496060371398926,0.0,1.5151515,1.5151515,0.10309278,-0.36484364
0.3599860668182373,0.0,1.5151515,1.5151515,0.10309278,-0.38334414
0.36987996101379395,0.0,1.5151515,1.5151515,0.11246486,-0.38334414
0.3795480728149414,0.0,1.5151515,1.5151515,0.10309278,-0.38334414
0.3899829387664795,0.0,1.5151515,1.5151515,0.10309278,-0.38334414
0.40000391006469727,0.0,1.5151515,1.5151515,0.10309278,-0.38334414
0.40970802307128906,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.41967296600341797,0.0,1.5151515,1.5151515,0.11246486,-0.3611436
0.42940211296081543,0.0,1.5151515,1.5151515,0.11246486,-0.3611436
0.43942999839782715,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.4499690532684326,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.4598689079284668,0.0,1.5151515,1.5151515,0.10309278,-0.35374334
0.4697890281677246,0.0,1.5151515,1.5151515,0.11246486,-0.35374334
0.4796121120452881,0.0,1.5151515,1.5151515,0.10309278,-0.35374334
0.48998403549194336,0.0,1.5151515,1.5151515,0.10309278,-0.35374334
0.49972105026245117,0.0,1.5151515,1.5151515,0.10309278,-0.35374334
0.5098209381103516,0.0,1.5151515,1.5151515,0.10309278,-0.3666937
0.519995927810669,0.0,1.5151515,1.5151515,0.11246486,-0.3666937
0.5300149917602539,0.0,1.5151515,1.5151515,0.11246486,-0.3666937
0.5399990081787109,0.0,1.5151515,1.5151515,0.10309278,-0.3666937
0.5494530200958252,0.0,1.5151515,1.5151515,0.10309278,-0.3666937
0.560014009475708,0.0,1.5151515,1.5151515,0.09372071,-0.3555934
0.5700030326843262,0.0,1.5151515,1.5151515,0.10309278,-0.3555934
0.5795900821685791,0.0,1.5151515,1.5151515,0.10309278,-0.3555934
0.5898821353912354,0.0,1.5151515,1.5151515,0.09372071,-0.3555934
0.5996091365814209,0.0,1.5151515,1.5151515,0.09372071,-0.3555934
0.6096429824829102,0.0,1.5151515,1.5151515,0.09372071,-0.36484364
0.6197059154510498,0.0,1.5151515,1.5151515,0.09372071,-0.36484364
0.6300060749053955,0.0,1.5151515,1.5151515,0.09372071,-0.36484364
0.639801025390625,0.0,1.5151515,1.5151515,0.09372071,-0.36484364
0.650015115737915,0.0,1.5151515,1.5151515,0.09372071,-0.36484364
0.6600189208984375,0.0,1.5151515,1.5151515,0.09372071,-0.3666937
0.6700050830841064,0.0,1.5151515,1.5151515,0.09372071,-0.3666937
0.6799831390380859,0.0,1.5151515,1.5151515,0.09372071,-0.3666937
0.6895411014556885,0.0,1.5151515,1.5151515,0.09372071,-0.3666937
0.6999890804290771,0.0,1.5151515,1.5151515,0.09372071,-0.3666937
0.7095069885253906,0.0,1.5151515,1.5151515,0.09372071,-0.3611436
0.7196910381317139,0.0,1.5151515,1.5151515,0.09372071,-0.3611436
0.7297899723052979,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.7396180629730225,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.7500119209289551,0.0,1.5151515,1.5151515,0.11246486,-0.3611436
0.7600381374359131,0.0,1.5151515,1.5151515,0.11246486,-0.37224382
0.7699899673461914,0.0,1.5151515,1.5151515,0.11246486,-0.37224382
0.779587984085083,0.0,1.5151515,1.5151515,0.11246486,-0.37224382
0.7894999980926514,0.0,1.5151515,1.5151515,0.10309278,-0.37224382
0.8000199794769287,0.0,1.5151515,1.5151515,0.10309278,-0.37224382
0.8100061416625977,0.0,1.5151515,1.5151515,0.10309278,-0.3666937
0.8195350170135498,0.0,1.5151515,1.5151515,0.10309278,-0.3666937
0.8300080299377441,0.0,1.5151515,1.5151515,0.10309278,-0.3666937
0.8400149345397949,0.0,1.5151515,1.5151515,0.10309278,-0.3666937
0.8500070571899414,0.0,1.5151515,1.5151515,0.11246486,-0.3666937
0.8599851131439209,0.0,1.5151515,1.5151515,0.11246486,-0.34264305
0.8694140911102295,0.0,1.5151515,1.5151515,0.10309278,-0.34264305
0.8794300556182861,0.0,1.5151515,1.5151515,0.10309278,-0.34264305
0.8900101184844971,0.0,1.5151515,1.5151515,0.10309278,-0.34264305
0.9000139236450195,0.0,1.5151515,1.5151515,0.10309278,-0.34264305
0.9097249507904053,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.9196600914001465,0.0,1.5151515,1.5151515,0.11246486,-0.3611436
0.9300079345703125,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.9400191307067871,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.9497630596160889,0.0,1.5151515,1.5151515,0.10309278,-0.3611436
0.9595150947570801,0.0,1.5151515,1.5151515,0.11246486,-0.36854377
0.9696071147918701,0.0,2.2727273,2.2727273,0.11246486,-0.36854377
0.9793920516967773,0.0,2.2727273,2.2727273,0.10309278,-0.36854377
0.9900140762329102,0.0,2.2727273,2.2727273,0.10309278,-0.36854377
0.9994139671325684,0.0,2.2727273,2.2727273,0.10309278,-0.36854377
1.009498119354248,0.0,2.2727273,2.2727273,0.10309278,-0.37224382
1.019705057144165,0.0,2.2727273,2.2727273,0.10309278,-0.37224382
1.0297980308532715,0.0,2.2727273,2.2727273,0.10309278,-0.37224382
1.0395419597625732,0.0,2.2727273,2.2727273,0.10309278,-0.37224382
1.0495049953460693,0.0,2.2727273,2.2727273,0.10309278,-0.37224382
1.059704065322876,0.0,2.2727273,2.2727273,0.09372071,-0.3611436
1.0700170993804932,0.0,2.2727273,2.2727273,0.09372071,-0.3611436
1.079406976699829,0.0,2.2727273,2.2727273,0.09372071,-0.3611436
1.0896849632263184,0.0,2.2727273,2.2727273,0.09372071,-0.3611436
1.1000421047210693,0.0,2.2727273,2.2727273,0.09372071,-0.3611436
1.1100149154663086,0.0,2.2727273,2.2727273,0.08434864,-0.36484364
1.1197099685668945,0.0,2.2727273,2.2727273,0.08434864,-0.36484364
1.1294889450073242,0.0,2.2727273,2.2727273,0.08434864,-0.36484364
1.1394739151000977,0.0,2.2727273,2.2727273,0.08434864,-0.36484364
1.1493890285491943,0.0,2.2727273,2.2727273,0.08434864,-0.36484364
1.1600420475006104,0.0,2.2727273,2.2727273,0.09372071,-0.379644
1.1699891090393066,0.0,2.2727273,2.2727273,0.08434864,-0.379644
1.179414987564087,0.0,2.2727273,2.2727273,0.08434864,-0.379644
1.1900379657745361,0.0,2.2727273,2.2727273,0.08434864,-0.379644
1.1994071006774902,0.0,2.2727273,2.2727273,0.08434864,-0.379644
1.2100040912628174,0.0,2.2727273,2.2727273,0.09372071,-0.36484364
1.2194249629974365,0.0,2.2727273,2.2727273,0.09372071,-0.36484364
1.2295241355895996,0.0,2.2727273,2.2727273,0.09372071,-0.36484364
1.2398180961608887,0.0,2.2727273,2.2727273,0.10309278,-0.36484364
1.2500250339508057,0.0,2.2727273,2.2727273,0.10309278,-0.36484364
1.2596089839935303,0.0,2.2727273,2.2727273,0.10309278,-0.32599264
1.269608974456787,0.0,2.2727273,2.2727273,0.10309278,-0.32599264
1.2794880867004395,0.0,2.2727273,2.2727273,0.11246486,-0.32599264
1.2900359630584717,0.0,2.2727273,2.2727273,0.11246486,-0.32599264
1.2999579906463623,0.0,2.2727273,2.2727273,0.11246486,-0.32599264
1.3100180625915527,0.0,2.2727273,2.2727273,0.11246486,-0.37224382
1.319598913192749,0.0,2.2727273,2.2727273,0.11246486,-0.37224382
1.3300249576568604,0.0,2.2727273,2.2727273,0.11246486,-0.37224382
1.3400371074676514,0.0,2.2727273,2.2727273,0.11246486,-0.37224382
1.3494889736175537,0.0,2.2727273,2.2727273,0.11246486,-0.37224382
1.3594849109649658,0.0,2.2727273,2.2727273,0.11246486,-0.377794
1.3700079917907715,0.0,2.2727273,2.2727273,0.10309278,-0.377794
1.3794341087341309,0.0,3.030303,3.030303,0.10309278,-0.377794
1.389596939086914,0.0,3.030303,3.030303,0.09372071,-0.377794
1.4000399112701416,0.0,3.030303,3.030303,0.09372071,-0.377794
1.409654140472412,0.0,3.030303,3.030303,0.09372071,-0.3666937
1.4200091361999512,0.0,3.030303,3.030303,0.09372071,-0.3666937
1.4297490119934082,0.0,3.030303,3.030303,0.09372071,-0.3666937
1.439655065536499,0.0,3.030303,3.030303,0.09372071,-0.3666937
1.4495809078216553,0.0,3.030303,3.030303,0.09372071,-0.3666937
1.4600310325622559,0.0,3.030303,3.030303,0.09372071,-0.36484364
1.4700369834899902,0.0,3.030303,3.030303,0.09372071,-0.36484364
1.4794409275054932,0.0,3.030303,3.030303,0.09372071,-0.36484364
1.49003005027771,0.0,3.030303,3.030303,0.09372071,-0.36484364
1.4997620582580566,0.0,3.030303,3.030303,0.09372071,-0.36484364
1.5100431442260742,0.0,3.030303,3.030303,0.09372071,-0.35189328
1.5196189880371094,0.0,3.030303,3.030303,0.09372071,-0.35189328
1.5294859409332275,0.0,3.030303,3.030303,0.10309278,-0.35189328
1.5395710468292236,0.0,3.030303,3.030303,0.10309278,-0.35189328
1.550029993057251,0.0,3.030303,3.030303,0.10309278,-0.35189328
1.5600509643554688,0.0,3.030303,3.030303,0.10309278,-0.36854377
1.5694580078125,0.0,3.030303,3.030303,0.11246486,-0.36854377
1.579437017440796,0.0,3.030303,3.030303,0.11246486,-0.36854377
1.5894639492034912,0.0,3.030303,3.030303,0.10309278,-0.36854377
1.5999500751495361,0.0,3.030303,3.030303,0.10309278,-0.36854377
1.6094779968261719,0.0,3.787879,3.787879,0.10309278,-0.3629936
1.6196961402893066,0.0,3.787879,3.787879,0.10309278,-0.3629936
1.6295371055603027,0.0,3.787879,3.787879,0.11246486,-0.3629936
1.6400370597839355,0.0,3.787879,3.787879,0.11246486,-0.3629936
1.6495399475097656,0.0,3.787879,3.787879,0.11246486,-0.3629936
1.6600279808044434,0.0,3.787879,3.787879,0.11246486,-0.35744345
1.6700520515441895,0.0,3.787879,3.787879,0.11246486,-0.35744345
1.6794679164886475,0.0,3.787879,3.787879,0.11246486,-0.35744345
1.6900291442871094,0.0,3.787879,3.787879,0.11246486,-0.35744345
1.7000229358673096,0.0,3.787879,3.787879,0.11246486,-0.35744345
1.7100369930267334,0.0,3.787879,3.787879,0.12183693,-0.35374334
1.7195250988006592,0.0,3.787879,3.787879,0.12183693,-0.35374334
1.7297110557556152,0.0,3.787879,3.787879,0.12183693,-0.35374334
1.7394781112670898,0.0,3.787879,3.787879,0.12183693,-0.35374334
1.7500331401824951,0.0,3.787879,3.787879,0.12183693,-0.35374334
1.7600760459899902,0.0,3.787879,3.787879,0.12183693,-0.3555934
1.7693970203399658,0.0,3.787879,3.787879,0.12183693,-0.3555934
1.7794630527496338,0.0,3.787879,3.787879,0.11246486,-0.3555934
1.7900390625,0.0,3.787879,3.787879,0.12183693,-0.3555934
1.799720048904419,0.0,3.787879,3.787879,0.12183693,-0.3555934
1.8095219135284424,0.0,3.787879,3.787879,0.12183693,-0.35744345
1.8197031021118164,0.0,3.787879,3.787879,0.12183693,-0.35744345
1.829699993133545,0.0,3.787879,3.787879,0.11246486,-0.35744345
1.8400371074676514,0.0,3.787879,3.787879,0.10309278,-0.35744345
1.8494129180908203,0.0,3.787879,3.787879,0.10309278,-0.35744345
1.8600189685821533,0.0,3.787879,3.787879,0.10309278,-0.3611436
1.8700239658355713,0.0,3.787879,3.787879,0.10309278,-0.3611436
1.879472017288208,0.0,3.787879,3.787879,0.10309278,-0.3611436
1.8900349140167236,0.0,3.787879,3.787879,0.09372071,-0.3611436
1.8995051383972168,0.0,3.787879,3.787879,0.09372071,-0.3611436
1.909419059753418,0.0,3.787879,3.787879,0.10309278,-0.377794
1.9195411205291748,0.0,3.787879,3.787879,0.10309278,-0.377794
1.9294331073760986,0.0,3.787879,3.787879,0.10309278,-0.377794
1.9400389194488525,0.0,3.787879,3.787879,0.10309278,-0.377794
1.9500300884246826,0.0,3.787879,3.787879,0.10309278,-0.377794
1.9594030380249023,0.0,3.787879,3.787879,0.10309278,-0.3611436
1.9700400829315186,0.0,3.787879,3.787879,0.10309278,-0.3611436
1.9794631004333496,0.0,3.787879,3.787879,0.10309278,-0.3611436
1.9895169734954834,0.0,3.787879,3.787879,0.10309278,-0.3611436
1.9994051456451416,0.0,3.787879,3.787879,0.10309278,-0.3611436
2.0094330310821533,0.0,3.787879,3.787879,0.10309278,-0.35004327
2.019498109817505,0.0,3.787879,3.787879,0.10309278,-0.35004327
2.0297470092773438,0.0,3.787879,3.787879,0.10309278,-0.35004327
2.0396130084991455,0.0,3.787879,3.787879,0.10309278,-0.35004327
2.0494561195373535,0.0,3.787879,3.787879,0.10309278,-0.35004327
2.0596261024475098,0.0,3.787879,3.787879,0.10309278,-0.37224382
2.070039987564087,0.0,3.787879,3.787879,0.10309278,-0.37224382
2.079496145248413,0.0,3.787879,3.787879,0.10309278,-0.37224382
2.089755058288574,0.0,3.787879,3.787879,0.10309278,-0.37224382
2.099882125854492,0.0,3.787879,3.787879,0.10309278,-0.37224382
2.1100430488586426,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.1194911003112793,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.129667043685913,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.139425039291382,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.150054931640625,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.160072088241577,0.0,3.030303,3.030303,0.10309278,-0.3629936
2.1694600582122803,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.179547071456909,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.19006609916687,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.200040102005005,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.2100391387939453,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.2200419902801514,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.229509115219116,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.2400460243225098,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.2500550746917725,0.0,3.030303,3.030303,0.11246486,-0.3629936
2.259493112564087,0.0,3.030303,3.030303,0.11246486,-0.37594396
2.269423007965088,0.0,3.030303,3.030303,0.11246486,-0.37594396
2.2795209884643555,0.0,3.030303,3.030303,0.10309278,-0.37594396
2.2900640964508057,0.0,3.030303,3.030303,0.10309278,-0.37594396
2.2995951175689697,0.0,3.030303,3.030303,0.10309278,-0.37594396
2.3100531101226807,0.0,3.030303,3.030303,0.11246486,-0.36854377
2.3196139335632324,0.0,3.030303,3.030303,0.11246486,-0.36854377
2.3297109603881836,0.0,3.030303,3.030303,0.11246486,-0.36854377
2.3400609493255615,0.0,3.030303,3.030303,0.11246486,-0.36854377
2.349419116973877,0.0,3.030303,3.030303,0.11246486,-0.36854377
2.3594019412994385,0.0,3.030303,3.030303,0.11246486,-0.377794
2.3700449466705322,0.0,3.030303,3.030303,0.11246486,-0.377794
2.3795061111450195,0.0,3.030303,3.030303,0.11246486,-0.377794
2.389517068862915,0.0,3.030303,3.030303,0.11246486,-0.377794
2.400057077407837,0.0,3.030303,3.030303,0.11246486,-0.377794
2.4097061157226562,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.4194231033325195,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.429466962814331,0.0,3.030303,3.030303,0.10309278,-0.36854377
2.4394209384918213,0.0,3.030303,3.030303,0.09372071,-0.36854377
2.449389934539795,0.0,3.030303,3.030303,0.09372071,-0.36854377
2.4600441455841064,0.0,3.030303,3.030303,0.10309278,-0.379644
2.470062017440796,0.0,3.030303,3.030303,0.10309278,-0.379644
2.479541063308716,0.0,3.030303,3.030303,0.10309278,-0.379644
2.490049123764038,0.0,3.030303,3.030303,0.10309278,-0.379644
2.499505043029785,0.0,3.030303,3.030303,0.10309278,-0.379644
2.5100791454315186,0.0,3.030303,3.030303,0.09372071,-0.37594396
2.5197501182556152,0.0,3.030303,3.030303,0.09372071,-0.37594396
2.5294880867004395,0.0,3.030303,3.030303,0.10309278,-0.37594396
2.5395939350128174,0.0,3.030303,3.030303,0.09372071,-0.37594396
2.5500569343566895,0.0,3.030303,3.030303,0.09372071,-0.37594396
2.5596249103546143,0.0,3.030303,3.030303,0.09372071,-0.3555934
2.5700719356536865,0.0,3.030303,3.030303,0.09372071,-0.3555934
2.579524040222168,0.0,3.030303,3.030303,0.09372071,-0.3555934
2.5898890495300293,0.0,3.030303,3.030303,0.09372071,-0.3555934
2.600083112716675,0.0,3.030303,3.030303,0.09372071,-0.3555934
2.610058069229126,0.0,3.030303,3.030303,0.10309278,-0.3611436
2.619488000869751,0.0,3.030303,3.030303,0.10309278,-0.3611436
2.6297099590301514,0.0,2.2727273,2.2727273,0.09372071,-0.3611436
2.64005708694458,0.0,2.2727273,2.2727273,0.10309278,-0.3611436
2.650059938430786,0.0,2.2727273,2.2727273,0.10309278,-0.3611436
2.65974497795105,0.0,2.2727273,2.2727273,0.10309278,-0.377794
2.6700439453125,0.0,2.2727273,2.2727273,0.10309278,-0.377794
2.679539918899536,0.0,2.2727273,2.2727273,0.10309278,-0.377794
2.6894290447235107,0.0,2.2727273,2.2727273,0.11246486,-0.377794
2.700032949447632,0.0,2.2727273,2.2727273,0.11246486,-0.377794
2.7097370624542236,0.0,2.2727273,2.2727273,0.11246486,-0.30934215
2.71976900100708,0.0,2.2727273,2.2727273,0.10309278,-0.30934215
2.729712963104248,0.0,2.2727273,2.2727273,0.09372071,-0.30934215
2.739988088607788,0.0,2.2727273,2.2727273,0.09372071,-0.30934215
2.750054121017456,0.0,2.2727273,2.2727273,0.10309278,-0.30934215
2.760082960128784,0.0,2.2727273,2.2727273,0.10309278,-0.3629936
2.770043134689331,0.0,2.2727273,2.2727273,0.09372071,-0.3629936
2.779557943344116,0.0,2.2727273,2.2727273,0.09372071,-0.3629936
2.7900631427764893,0.0,2.2727273,2.2727273,0.09372071,-0.3629936
2.79960298538208,0.0,2.2727273,2.2727273,0.09372071,-0.3629936
2.8100569248199463,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.819643020629883,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.8297231197357178,0.0,2.2727273,2.2727273,0.10309278,-0.37224382
2.8400700092315674,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.850085973739624,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.8600621223449707,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.870054006576538,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.8796310424804688,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.8895671367645264,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.900078058242798,0.0,2.2727273,2.2727273,0.09372071,-0.37224382
2.910067081451416,0.0,2.2727273,2.2727273,0.09372071,-0.35374334
2.9194540977478027,0.0,2.2727273,2.2727273,0.09372071,-0.35374334
2.9297220706939697,0.0,2.2727273,2.2727273,0.09372071,-0.35374334
2.94008207321167,0.0,2.2727273,2.2727273,0.10309278,-0.35374334
2.949636936187744,0.0,2.2727273,2.2727273,0.10309278,-0.35374334
2.9600961208343506,0.0,3.030303,3.030303,0.09372071,-0.3666937
2.970078945159912,0.0,3.030303,3.030303,0.09372071,-0.3666937
2.9795570373535156,0.0,3.030303,3.030303,0.09372071,-0.3666937
2.9893901348114014,0.0,3.030303,3.030303,0.09372071,-0.3666937
3.0000619888305664,0.0,3.030303,3.030303,0.09372071,-0.3666937
3.0100760459899902,0.0,3.030303,3.030303,0.09372071,-0.3666937
3.0197479724884033,0.0,3.030303,3.030303,0.09372071,-0.3666937
3.029737949371338,0.0,3.030303,3.030303,0.09372071,-0.3666937
3.040092945098877,0.0,3.030303,3.030303,0.08434864,-0.3666937
3.050071954727173,0.0,3.030303,3.030303,0.09372071,-0.3666937
3.0599799156188965,0.0,3.030303,3.030303,0.09372071,-0.3611436
3.0694260597229004,0.0,3.030303,3.030303,0.09372071,-0.3611436
3.079483985900879,0.0,3.030303,3.030303,0.09372071,-0.3611436
3.09006404876709,0.0,3.030303,3.030303,0.09372071,-0.3611436
3.099501132965088,0.0,3.030303,3.030303,0.09372071,-0.3611436
3.110055923461914,0.0,3.030303,3.030303,0.09372071,-0.36854377
3.1200780868530273,0.0,3.030303,3.030303,0.09372071,-0.36854377
3.130084991455078,0.0,3.030303,3.030303,0.09372071,-0.36854377
3.139409065246582,0.0,3.030303,3.030303,0.09372071,-0.36854377
3.1497130393981934,0.0,3.030303,3.030303,0.09372071,-0.36854377
3.1595520973205566,0.0,3.030303,3.030303,0.09372071,-0.35744345
3.1700711250305176,0.0,3.030303,3.030303,0.09372071,-0.35744345
3.17958402633667,0.0,3.030303,3.030303,0.09372071,-0.35744345
3.1893961429595947,0.0,3.030303,3.030303,0.10309278,-0.35744345
3.2000620365142822,0.0,3.030303,3.030303,0.10309278,-0.35744345
3.209681987762451,0.0,3.030303,3.030303,0.10309278,-0.36854377
3.2197670936584473,0.0,3.030303,3.030303,0.10309278,-0.36854377
3.2295050621032715,0.0,3.030303,3.030303,0.10309278,-0.36854377
3.2395529747009277,0.0,3.030303,3.030303,0.11246486,-0.36854377
3.2494521141052246,0.0,3.030303,3.030303,0.11246486,-0.36854377
3.2600889205932617,0.0,3.030303,3.030303,0.10309278,-0.3611436
3.2700819969177246,0.0,3.030303,3.030303,0.11246486,-0.3611436
3.279603958129883,0.0,3.030303,3.030303,0.11246486,-0.3611436
3.290076971054077,0.0,3.030303,3.030303,0.11246486,-0.3611436
3.3000760078430176,0.0,3.030303,3.030303,0.11246486,-0.3611436
3.3095250129699707,0.0,3.030303,3.030303,0.11246486,-0.3629936
3.3194479942321777,0.0,3.030303,3.030303,0.11246486,-0.3629936
3.3293960094451904,0.0,3.030303,3.030303,0.11246486,-0.3629936
3.3397250175476074,0.0,3.030303,3.030303,0.11246486,-0.3629936
3.3500819206237793,0.0,3.030303,3.030303,0.11246486,-0.3629936
3.3600809574127197,0.0,3.030303,3.030303,0.11246486,-0.35744345
3.370069980621338,0.0,3.030303,3.030303,0.10309278,-0.35744345
3.379594087600708,0.0,3.030303,3.030303,0.10309278,-0.35744345
3.3900680541992188,0.0,3.030303,3.030303,0.10309278,-0.35744345
3.400102138519287,0.0,3.030303,3.030303,0.10309278,-0.35744345
3.4096901416778564,0.0,3.030303,3.030303,0.10309278,-0.37224382
3.419450044631958,0.0,3.030303,3.030303,0.10309278,-0.37224382
3.4297220706939697,0.0,3.030303,3.030303,0.10309278,-0.37224382
3.440088987350464,0.0,3.030303,3.030303,0.10309278,-0.37224382
3.45005202293396,0.0,3.030303,3.030303,0.10309278,-0.37224382
3.460081100463867,0.0,3.030303,3.030303,0.10309278,-0.3611436
3.46970796585083,0.0,3.030303,3.030303,0.10309278,-0.3611436
3.4793879985809326,0.0,3.030303,3.030303,0.10309278,-0.3611436
3.49009108543396,0.0,3.030303,3.030303,0.10309278,-0.3611436
3.4997870922088623,0.0,3.030303,3.030303,0.10309278,-0.3611436
3.509485960006714,0.0,2.2727273,2.2727273,0.10309278,-0.379644
3.519482135772705,0.0,2.2727273,2.2727273,0.10309278,-0.379644
3.5297350883483887,0.0,2.2727273,2.2727273,0.10309278,-0.379644
3.540095090866089,0.0,2.2727273,2.2727273,0.10309278,-0.379644
3.5498299598693848,0.0,2.2727273,2.2727273,0.10309278,-0.379644
3.559467077255249,0.0,2.2727273,2.2727273,0.10309278,-0.3629936
3.569481134414673,0.0,2.2727273,2.2727273,0.10309278,-0.3629936
3.5794100761413574,0.0,2.2727273,2.2727273,0.10309278,-0.3629936
3.5897791385650635,0.0,2.2727273,2.2727273,0.10309278,-0.3629936
3.599431037902832,0.0,2.2727273,2.2727273,0.11246486,-0.3629936
3.610084056854248,0.0,1.5151515,1.5151515,0.11246486,-0.41479495
3.6195030212402344,0.0,1.5151515,1.5151515,0.11246486,-0.41479495
3.629715919494629,0.0,1.5151515,1.5151515,0.11246486,-0.41479495
3.639626979827881,0.0,1.5151515,1.5151515,0.10309278,-0.41479495
3.6500799655914307,0.0,1.5151515,1.5151515,0.10309278,-0.41479495
3.6600899696350098,0.0,1.5151515,1.5151515,0.09372071,-0.3611436
3.6700820922851562,0.0,0.75757575,0.75757575,0.09372071,-0.3611436
3.6796391010284424,0.0,0.75757575,0.75757575,0.09372071,-0.3611436
3.690077066421509,0.0,0.75757575,0.75757575,0.09372071,-0.3611436
3.7000701427459717,0.0,0.75757575,0.75757575,0.09372071,-0.3611436
3.7100961208343506,0.0,0.75757575,0.75757575,0.09372071,-0.35744345
3.719775915145874,0.0,0.75757575,0.75757575,0.09372071,-0.35744345
3.7294180393218994,0.0,0.75757575,0.75757575,0.09372071,-0.35744345
3.740082025527954,0.0,0.0,0.0,0.10309278,-0.35744345
3.750091075897217,0.0,0.0,0.0,0.09372071,-0.35744345
3.7601161003112793,0.0,0.0,0.0,0.09372071,-0.36484364
3.770051956176758,0.0,0.0,0.0,0.09372071,-0.36484364
3.779392957687378,0.0,0.0,0.0,0.09372071,-0.36484364
3.7900941371917725,0.0,0.0,0.0,0.09372071,-0.36484364
