Fz,sr,sa_deg,Fx,Fy
400,-0.125,12.0,-6.347661007116049,43.31918481688567
400,-0.12,-12.0,-3.5766044842029427,7.185165731862646
400,-0.12,-11.8,-3.597095686441915,7.494862436188491
400,-0.12,-11.6,-3.618049435352629,7.804621615692534
400,-0.12,-11.4,-3.6394807899511665,8.114442200822959
400,-0.12,-11.2,-3.661405431941561,8.424323122122395
400,-0.12,-11.0,-3.68383969581398,8.734263310242273
400,-0.12,-10.8,-3.706800600511871,9.044261695957282
400,-0.12,-10.6,-3.7303058827448954,9.35431721017976
400,-0.12,-10.4,-3.75437403202633,9.664428783974092
400,-0.12,-10.2,-3.7790243275150397,9.97459534857112
400,-0.12,-10.0,-3.8042768767430397,10.284815835382549
400,-0.12,-9.8,-3.8301526563099477,10.5950891760154
400,-0.12,-9.6,-3.8566735546250137,10.905414302286367
400,-0.12,-9.4,-3.8838624167758495,11.215790146236241
400,-0.12,-9.2,-3.9117430916000884,11.526215640144331
400,-0.12,-9.0,-3.9403404810318188,11.836689716542852
400,-0.12,-8.8,-3.969680591788252,12.14721130823135
400,-0.12,-8.6,-3.9997905894535344,12.457779348291076
400,-0.12,-8.4,-4.0306988550052125,12.76839277009939
400,-0.12,-8.2,-4.062435043814083,13.079050507344174
400,-0.12,-8.0,-4.095030147129499,13.389751494038178
400,-0.12,-7.8,-4.128516556038636,13.700494664533458
400,-0.12,-7.6,-4.162928127858901,14.011278953535712
400,-0.12,-7.3999999999999995,-4.198300254886723,14.322103296118653
400,-0.12,-7.199999999999999,-4.2346699353815875,14.632966627738403
400,-0.12,-7.0,-4.2720758466105035,14.943867884247817
400,-0.12,-6.8,-4.310558419712669,15.25480600191087
400,-0.12,-6.6,-4.3501599160655315,15.565779917416968
400,-0.12,-6.3999999999999995,-4.3909245047385514,15.876788567895304
400,-0.12,-6.199999999999999,-4.432898340507689,16.18783089092917
400,-0.12,-6.0,-4.476129641767831,16.498905824570283
400,-0.12,-5.8,-4.5206687675190205,16.8100123073531
400,-0.12,-5.6,-4.566568292410157,17.121149278309097
400,-0.12,-5.3999999999999995,-4.613883078596375,17.432315676981066
400,-0.12,-5.199999999999999,-4.662670342897023,17.743510443437383
400,-0.12,-5.0,-4.71298971742368,18.05473251828629
400,-0.12,-4.8,-4.764903301473913,18.365980842690117
400,-0.12,-4.6,-4.81847570204777,18.677254358379543
400,-0.12,-4.3999999999999995,-4.873774059830487,18.988552007667813
400,-0.12,-4.199999999999999,-4.930868056885258,19.29987273346496
400,-0.12,-4.0,-4.989829901602333,19.611215479291978
400,-0.12,-3.799999999999999,-5.050734285641412,19.92257918929504
400,-0.12,-3.5999999999999996,-5.11365830666981,20.233962808259637
400,-0.12,-3.4000000000000004,-5.178681349623565,20.54536528162474
400,-0.12,-3.1999999999999993,-5.245884917988623,20.85678555549695
400,-0.12,-3.0,-5.315352405199502,21.168222576664586
400,-0.12,-2.799999999999999,-5.387168794671655,21.47967529261184
400,-0.12,-2.5999999999999996,-5.46142027521157,21.791142651532805
400,-0.12,-2.3999999999999986,-5.538193756582696,22.102623602345588
400,-0.12,-2.1999999999999993,-5.617576267849762,22.41411709470633
400,-0.12,-2.0,-5.699654218797411,22.725622079023257
400,-0.12,-1.799999999999999,-5.784512502255362,23.03713750647069
400,-0.12,-1.5999999999999996,-5.872233412621242,23.348662329003023
400,-0.12,-1.3999999999999986,-5.962895353344176,23.660195499368708
400,-0.12,-1.1999999999999993,-6.056571303750327,23.9717359711242
400,-0.12,-1.0,-6.153327013541875,24.283282698647895
400,-0.12,-0.7999999999999989,-6.253218891836075,24.594834637154037
400,-0.12,-0.5999999999999996,-6.356291557064506,24.906390742706588
400,-0.12,-0.3999999999999986,-6.462575014852581,25.217949972233132
400,-0.12,-0.1999999999999993,-6.572081433680886,25.529511283538657
400,-0.12,0.0,-6.684801493342686,25.841073635319443
400,-0.12,0.20000000000000107,-6.800700289717984,26.152635987176797
400,-0.12,0.40000000000000036,-6.919712792042627,26.46419729963085
400,-0.12,0.6000000000000014,-7.041738866576742,26.775756534134317
400,-0.12,0.8000000000000007,-7.166637904274308,27.08731265308618
400,-0.12,1.0,-7.2942231205053805,27.39886461984541
400,-0.12,1.200000000000001,-7.4242556325834,27.710411398744643
400,-0.12,1.4000000000000004,-7.556438465805998,28.021951955103773
400,-0.12,1.6000000000000014,-7.690410690175271,28.33348525524365
400,-0.12,1.8000000000000007,-7.825741946116852,28.64501026649958
400,-0.12,2.0,-7.96192767521715,28.95652595723496
400,-0.12,2.200000000000001,-8.098385426526686,29.26803129685474
400,-0.12,2.4000000000000004,-8.234452653975271,29.57952525581899
400,-0.12,2.6000000000000014,-8.369386448096115,29.891006805656353
400,-0.12,2.8000000000000007,-8.502365646841604,30.202474918977455
400,-0.12,3.0,-8.632495737163739,30.513928569488375
400,-0.12,3.200000000000001,-8.758816884118621,30.825366732004003
400,-0.12,3.4000000000000004,-8.880315303696594,31.13678838246138
400,-0.12,3.6000000000000014,-8.995938030573678,31.448192497933043
400,-0.12,3.8000000000000007,-9.104610930115445,31.75957805664032
400,-0.12,4.0,-9.205259579655493,32.07094403796656
400,-0.12,4.199999999999999,-9.296832417611052,32.3822894224704
400,-0.12,4.400000000000002,-9.3783253540791,32.69361319189892
400,-0.12,4.600000000000001,-9.448806876504493,33.00491432920082
400,-0.12,4.800000000000001,-9.507442587538053,33.31619181853956
400,-0.12,5.0,-9.553518089801159,33.62744464530643
400,-0.12,5.199999999999999,-9.586459184424072,33.938671796133626
400,-0.12,5.400000000000002,-9.605848468103032,34.249872258907274
400,-0.12,5.600000000000001,-9.611437581962734,34.56104502278038
400,-0.12,5.800000000000001,-9.603154567783408,34.872189078185826
400,-0.12,6.0,-9.581106008389785,35.18330341684931
400,-0.12,6.199999999999999,-9.545573858782658,35.494387031802134
400,-0.12,6.400000000000002,-9.497007106425064,35.805438917394135
400,-0.12,6.600000000000001,-9.436008627822154,36.11645806930645
400,-0.12,6.800000000000001,-9.36331782704721,36.427443484564286
400,-0.12,7.0,-9.279789838850807,36.73839416154967
400,-0.12,7.200000000000003,-9.18637223901463,37.04930910001412
400,-0.12,7.400000000000002,-9.08408031075467,37.360187301091294
400,-0.12,7.600000000000001,-8.973971954068233,37.67102776730964
400,-0.12,7.800000000000001,-8.857123287762136,37.98182950260491
400,-0.12,8.0,-8.734605883949468,38.29259151233276
400,-0.12,8.200000000000003,-8.607466404360933,38.6033128032812
400,-0.12,8.400000000000002,-8.476709196812477,38.91399238368306
400,-0.12,8.600000000000001,-8.343282182333768,39.224629263228394
400,-0.12,8.8,-8.208066142084622,39.535222453076884
400,-0.12,9.0,-8.071867317567655,39.845770965870116
400,-0.12,9.200000000000003,-7.935413080898202,40.15627381574391
400,-0.12,9.400000000000002,-7.799350320294353,40.466730018340535
400,-0.12,9.600000000000001,-7.664246119591239,40.777138590820954
400,-0.12,9.8,-7.53059028484604,41.08749855187693
400,-0.12,10.0,-7.398799278448794,41.39780892174314
400,-0.12,10.200000000000003,-7.269221152843562,41.70806872220934
400,-0.12,10.400000000000002,-7.14214112338657,42.01827697663226
400,-0.12,10.600000000000001,-7.017787475460688,42.328432709947656
400,-0.12,10.8,-6.896337558683221,42.63853494868227
400,-0.12,11.0,-6.777923676485362,42.948582720965646
400,-0.12,11.200000000000003,-6.662638729639719,43.25857505654208
400,-0.12,11.400000000000002,-6.55054151588931,43.56851098678229
400,-0.12,11.600000000000001,-6.441661624103481,43.87838954469532
400,-0.12,11.8,-6.33600389047299,44.188209764940076
400,-0.12,12.0,-6.233552406726008,44.49797068383718
400,-0.11499999999999999,-12.0,-3.477476932919907,7.3768919477303685
400,-0.11499999999999999,-11.8,-3.4976052510154294,7.694852480533237
400,-0.11499999999999999,-11.6,-3.5181896939715833,8.012877155578078
400,-0.11499999999999999,-11.4,-3.5392452088341955,8.330964874773562
400,-0.11499999999999999,-11.2,-3.560787367003975,8.649114540125328
400,-0.11499999999999999,-11.0,-3.582832394902035,8.967325053750717
400,-0.11499999999999999,-10.8,-3.605397206279124,9.28559531789362
400,-0.11499999999999999,-10.6,-3.628499436254203,9.60392423493925
400,-0.11499999999999999,-10.4,-3.6521574771709733,9.922310707428919
400,-0.11499999999999999,-10.2,-3.676390516363485,10.240753638074843
400,-0.11499999999999999,-10.0,-3.7012185759242047,10.559251929774925
400,-0.11499999999999999,-9.8,-3.726662554569619,10.877804485627598
400,-0.11499999999999999,-9.6,-3.752744271699498,11.196410208946558
400,-0.11499999999999999,-9.4,-3.7794865137461557,11.515068003275584
400,-0.11499999999999999,-9.2,-3.806913082909208,11.83377677240333
400,-0.11499999999999999,-9.0,-3.835048848369119,12.152535420378113
400,-0.11499999999999999,-8.8,-3.863919800069094,12.471342851522706
400,-0.11499999999999999,-8.6,-3.893553105148989,12.790197970449112
400,-0.11499999999999999,-8.4,-3.9239771671066737,13.109099682073337
400,-0.11499999999999999,-8.2,-3.9552216877510826,13.4280468916302
400,-0.11499999999999999,-8.0,-3.98731773199614,13.747038504688053
400,-0.11499999999999999,-7.8,-4.020297795525699,14.06607342716361
400,-0.11499999999999999,-7.6,-4.054195875334895,14.385150565336666
400,-0.11499999999999999,-7.3999999999999995,-4.0890475431225575,14.704268825864844
400,-0.11499999999999999,-7.199999999999999,-4.1248900214708275,15.023427115798388
400,-0.11499999999999999,-7.0,-4.161762262700563,15.342624342594851
400,-0.11499999999999999,-6.8,-4.199705030232745,15.66185941413389
400,-0.11499999999999999,-6.6,-4.238760982214842,15.981131238731932
400,-0.11499999999999999,-6.3999999999999995,-4.278974757084473,16.300438725156933
400,-0.11499999999999999,-6.199999999999999,-4.320393060637901,16.619780782643065
400,-0.11499999999999999,-6.0,-4.363064754044563,16.939156320905425
400,-0.11499999999999999,-5.8,-4.407040942097038,17.258564250154727
400,-0.11499999999999999,-5.6,-4.4523750608039485,17.578003481111967
400,-0.11499999999999999,-5.3999999999999995,-4.499122963216012,17.8974729250231
400,-0.11499999999999999,-5.199999999999999,-4.547343002116632,18.2169714936737
400,-0.11499999999999999,-5.0,-4.597096107900648,18.536498099403595
400,-0.11499999999999999,-4.8,-4.648445859600226,18.8560516551215
400,-0.11499999999999999,-4.6,-4.701458546585556,19.175631074319643
400,-0.11499999999999999,-4.3999999999999995,-4.756203217959513,19.495235271088355
400,-0.11499999999999999,-4.199999999999999,-4.812751716067193,19.81486316013068
400,-0.11499999999999999,-4.0,-4.871178689840017,20.134513656776942
400,-0.11499999999999999,-3.799999999999999,-4.931561582874239,20.45418567699931
400,-0.11499999999999999,-3.5999999999999996,-4.993980590188857,20.77387813742633
400,-0.11499999999999999,-3.4000000000000004,-5.058518576500437,21.09358995535747
400,-0.11499999999999999,-3.1999999999999993,-5.125260947573057,21.413320048777646
400,-0.11499999999999999,-3.0,-5.194295464732079,21.73306733637168
400,-0.11499999999999999,-2.799999999999999,-5.265711990952266,22.05283073753883
400,-0.11499999999999999,-2.5999999999999996,-5.339602155027945,22.372609172407202
400,-0.11499999999999999,-2.3999999999999986,-5.416058918193692,22.692401561848243
400,-0.11499999999999999,-2.1999999999999993,-5.495176025183532,23.01220682749111
400,-0.11499999999999999,-2.0,-5.57704731910125,23.33202389173713
400,-0.11499999999999999,-1.799999999999999,-5.661765896646135,23.651851677774157
400,-0.11499999999999999,-1.5999999999999996,-5.749423077242884,23.971689109590937
400,-0.11499999999999999,-1.3999999999999986,-5.8401071565377904,24.291535111991468
400,-0.11499999999999999,-1.1999999999999993,-5.933901911665485,24.611388610609296
400,-0.11499999999999999,-1.0,-6.030884822835885,24.931248531921856
400,-0.11499999999999999,-0.7999999999999989,-6.131124973385951,25.251113803264726
400,-0.11499999999999999,-0.5999999999999996,-6.23468058882091,25.570983352845886
400,-0.11499999999999999,-0.3999999999999986,-6.341596174977553,25.89085610975996
400,-0.11499999999999999,-0.1999999999999993,-6.4518992168484965,26.210731004002408
400,-0.11499999999999999,0.0,-6.565596403522074,26.530606966483763
400,-0.11499999999999999,0.20000000000000107,-6.6826693519794755,26.850482929043732
400,-0.11499999999999999,0.40000000000000036,-6.803069814153325,27.170357824465356
400,-0.11499999999999999,0.6000000000000014,-6.9267143688089545,27.490230586489155
400,-0.11499999999999999,0.8000000000000007,-7.053478623632079,27.81010014982716
400,-0.11499999999999999,1.0,-7.183190984508309,28.129965450177018
400,-0.11499999999999999,1.200000000000001,-7.315626089249405,28.449825424236
400,-0.11499999999999999,1.4000000000000004,-7.450498052384161,28.769679009715002
400,-0.11499999999999999,1.6000000000000014,-7.587453725740945,29.089525145352567
400,-0.11499999999999999,1.8000000000000007,-7.726066244911702,29.409362770928773
400,-0.11499999999999999,2.0,-7.8658292012700155,29.729190827279222
400,-0.11499999999999999,2.200000000000001,-8.006151848082888,30.049008256308863
400,-0.11499999999999999,2.4000000000000004,-8.146355810353826,30.368814001005905
400,-0.11499999999999999,2.6000000000000014,-8.285673812251419,30.688607005455665
400,-0.11499999999999999,2.8000000000000007,-8.423250952632946,31.0083862148543
400,-0.11499999999999999,3.0,-8.558149037071422,31.32815057552266
400,-0.11499999999999999,3.200000000000001,-8.68935440389447,31.647899034919977
400,-0.11499999999999999,3.4000000000000004,-8.815789555342853,31.96763054165759
400,-0.11499999999999999,3.6000000000000014,-8.936328722089028,32.28734404551264
400,-0.11499999999999999,3.8000000000000007,-9.049817256860877,32.607038497441685
400,-0.11499999999999999,4.0,-9.155094486481264,32.92671284959435
400,-0.11499999999999999,4.199999999999999,-9.25101937514468,33.24636605532688
400,-0.11499999999999999,4.400000000000002,-9.336498094554488,33.565997069215676
400,-0.11499999999999999,4.600000000000001,-9.410512388821406,33.885604847070844
400,-0.11499999999999999,4.800000000000001,-9.472147489184676,34.20518834594964
400,-0.11499999999999999,5.0,-9.520618291206922,34.52474652416992
400,-0.11499999999999999,5.199999999999999,-9.55529255786673,34.84427834132357
400,-0.11499999999999999,5.400000000000002,-9.575710046267703,35.16378275828985
400,-0.11499999999999999,5.600000000000001,-9.581596655096824,35.48325873724871
400,-0.11499999999999999,5.800000000000001,-9.572872933034608,35.80270524169415
400,-0.11499999999999999,6.0,-9.549656555992838,36.122121236447434
400,-0.11499999999999999,6.199999999999999,-9.512258659791954,36.4415056876703
400,-0.11499999999999999,6.400000000000002,-9.461174196269067,36.760857562878215
400,-0.11499999999999999,6.600000000000001,-9.397066758179147,37.08017583095345
400,-0.11499999999999999,6.800000000000001,-9.320748582391255,37.39945946215821
400,-0.11499999999999999,7.0,-9.233156677095364,37.71870742814773
400,-0.11499999999999999,7.200000000000003,-9.135326207160963,38.037918701983294
400,-0.11499999999999999,7.400000000000002,-9.028362391088665,38.35709225814518
400,-0.11499999999999999,7.600000000000001,-8.913412196057577,38.676227072545686
400,-0.11499999999999999,7.800000000000001,-8.791637056950124,38.99532212254197
400,-0.11499999999999999,8.0,-8.664187696256361,39.314376386948986
400,-0.11499999999999999,8.200000000000003,-8.532181902200698,39.633388846052235
400,-0.11499999999999999,8.400000000000002,-8.39668585907216,39.95235848162063
400,-0.11499999999999999,8.600000000000001,-8.258699347021745,40.27128427691916
400,-0.11499999999999999,8.8,-8.119144867113762,40.59016521672168
400,-0.11499999999999999,9.0,-7.978860523620515,40.90900028732347
400,-0.11499999999999999,9.200000000000003,-7.838596323390253,41.22778847655394
400,-0.11499999999999999,9.400000000000002,-7.699013436794356,41.546528773789134
400,-0.11499999999999999,9.600000000000001,-7.560685904008497,41.8652201699643
400,-0.11499999999999999,9.8,-7.424104256666171,42.183861657586355
400,-0.11499999999999999,10.0,-7.289680547816224,42.5024522307463
400,-0.11499999999999999,10.200000000000003,-7.157754331412805,42.820990885131685
400,-0.11499999999999999,10.400000000000002,-7.028599195827551,43.139476618038884
400,-0.11499999999999999,10.600000000000001,-6.902429525364901,43.4579084283854
400,-0.11499999999999999,10.8,-6.779407232846862,43.77628531672218
400,-0.11499999999999999,11.0,-6.6596482704701625,44.09460628524577
400,-0.11499999999999999,11.200000000000003,-6.543228782623229,44.4128703378105
400,-0.11499999999999999,11.400000000000002,-6.430190811943887,44.731076479940604
400,-0.11499999999999999,11.600000000000001,-6.320547508431437,45.049223718842256
400,-0.11499999999999999,11.8,-6.2142878214367965,45.367311063415606
400,-0.11499999999999999,12.0,-6.1113806767900405,45.68533752426681
400,-0.10999999999999999,-12.0,-3.3737981929723793,7.5681979110527235
400,-0.10999999999999999,-11.8,-3.393543049610729,7.894404158508503
400,-0.10999999999999999,-11.6,-3.4137369846330383,8.220676211615924
400,-0.10999999999999999,-11.4,-3.434394805068416,8.5470129438067
400,-0.10999999999999999,-11.2,-3.4555319423742783,8.873413228612034
400,-0.10999999999999999,-11.0,-3.4771644835642355,9.19987593967772
400,-0.10999999999999999,-10.8,-3.4993092040469165,9.526399950779387
400,-0.10999999999999999,-10.6,-3.521983602269676,9.852984135837653
400,-0.10999999999999999,-10.4,-3.545205936265126,10.179627368933282
400,-0.10999999999999999,-10.2,-3.568995262202043,10.506328524322374
400,-0.10999999999999999,-10.0,-3.593371475045779,10.833086476451529
400,-0.10999999999999999,-9.8,-3.618355351436357,11.159900099973077
400,-0.10999999999999999,-9.6,-3.6439685948951532,11.486768269760201
400,-0.10999999999999999,-9.4,-3.6702338834729646,11.813689860922127
400,-0.10999999999999999,-9.2,-3.6971749199535306,12.140663748819303
400,-0.10999999999999999,-9.0,-3.7248164847265754,12.467688809078588
400,-0.10999999999999999,-8.8,-3.753184491443141,12.794763917608398
400,-0.10999999999999999,-8.6,-3.7823060455630837,13.12188795061389
400,-0.10999999999999999,-8.4,-3.812209505899324,13.449059784612103
400,-0.10999999999999999,-8.2,-3.8429245492559128,13.77627829644716
400,-0.10999999999999999,-8.0,-3.874482238245766,14.103542363305365
400,-0.10999999999999999,-7.8,-3.9069150923592684,14.430850862730418
400,-0.10999999999999999,-7.6,-3.9402571623351506,14.758202672638513
400,-0.10999999999999999,-7.3999999999999995,-3.9745441078595936,15.085596671333478
400,-0.10999999999999999,-7.199999999999999,-4.0098132785871385,15.413031737521937
400,-0.10999999999999999,-7.0,-4.046103798435953,15.740506750328391
400,-0.10999999999999999,-6.8,-4.08345665305913,16.068020589310382
400,-0.10999999999999999,-6.6,-4.12191478033026,16.39557213447356
400,-0.10999999999999999,-6.3999999999999995,-4.161523163603973,16.72316026628681
400,-0.10999999999999999,-6.199999999999999,-4.202328927416722,17.050783865697323
400,-0.10999999999999999,-6.0,-4.2443814351772735,17.378441814145674
400,-0.10999999999999999,-5.8,-4.287732388255582,17.706132993580937
400,-0.10999999999999999,-5.6,-4.332435925708743,18.033856286475675
400,-0.10999999999999999,-5.3999999999999995,-4.378548723677809,18.361610575841034
400,-0.10999999999999999,-5.199999999999999,-4.4261300932431675,18.689394745241774
400,-0.10999999999999999,-5.0,-4.475242075231498,19.01720767881128
400,-0.10999999999999999,-4.8,-4.525949530115191,19.34504826126658
400,-0.10999999999999999,-4.6,-4.57832022072576,19.67291537792334
400,-0.10999999999999999,-4.3999999999999995,-4.632424885004404,20.000807914710844
400,-0.10999999999999999,-4.199999999999999,-4.688337295422492,20.32872475818699
400,-0.10999999999999999,-4.0,-4.746134301007007,20.6566647955532
400,-0.10999999999999999,-3.799999999999999,-4.80589584708427,20.984626914669406
400,-0.10999999999999999,-3.5999999999999996,-4.86770496689038,21.31261000406893
400,-0.10999999999999999,-3.4000000000000004,-4.931647738068221,21.640612952973417
400,-0.10999999999999999,-3.1999999999999993,-4.997813195755899,21.968634651307735
400,-0.10999999999999999,-3.0,-5.066293192446793,22.296673989714808
400,-0.10999999999999999,-2.799999999999999,-5.137182193042605,22.62472985957053
400,-0.10999999999999999,-2.5999999999999996,-5.210576991504875,22.952801152998532
400,-0.10999999999999999,-2.3999999999999986,-5.286576333216647,23.28088676288507
400,-0.10999999999999999,-2.1999999999999993,-5.365280424578889,23.608985582893773
400,-0.10999999999999999,-2.0,-5.446790308479744,23.93709650748044
400,-0.10999999999999999,-1.799999999999999,-5.531207081096403,24.265218431907808
400,-0.10999999999999999,-1.5999999999999996,-5.618630922048358,24.593350252260276
400,-0.10999999999999999,-1.3999999999999986,-5.709159906276171,24.92149086545863
400,-0.10999999999999999,-1.1999999999999993,-5.802888562272569,25.24963916927473
400,-0.10999999999999999,-1.0,-5.8999061376004684,25.577794062346193
400,-0.10999999999999999,-0.7999999999999989,-6.000294529227236,25.90595444419105
400,-0.10999999999999999,-0.5999999999999996,-6.10412583341446,26.234119215222336
400,-0.10999999999999999,-0.3999999999999986,-6.211459468174953,26.56228727676275
400,-0.10999999999999999,-0.1999999999999993,-6.322338821236441,26.890457531059177
400,-0.10999999999999999,0.0,-6.4367873787964305,27.218628881297292
400,-0.10999999999999999,0.20000000000000107,-6.554804296064605,27.54680023161606
400,-0.10999999999999999,0.40000000000000036,-6.6763593808127215,27.87497048712224
400,-0.10999999999999999,0.6000000000000014,-6.801387477210666,28.203138553904893
400,-0.10999999999999999,0.8000000000000007,-6.929782260574663,28.53130333904979
400,-0.10999999999999999,1.0,-7.061389485771296,28.85946375065387
400,-0.10999999999999999,1.200000000000001,-7.195999774249476,29.187618697839635
400,-0.10999999999999999,1.4000000000000004,-7.3333410779548105,29.51576709076949
400,-0.10999999999999999,1.6000000000000014,-7.473071022908022,29.843907840660137
400,-0.10999999999999999,1.8000000000000007,-7.61476940999089,30.17203985979682
400,-0.10999999999999999,2.0,-7.757931232751876,30.500162061547684
400,-0.10999999999999999,2.200000000000001,-7.901960656853501,30.828273360377956
400,-0.10999999999999999,2.4000000000000004,-8.046166485528003,31.156372671864208
400,-0.10999999999999999,2.6000000000000014,-8.189759699709654,31.48445891270858
400,-0.10999999999999999,2.8000000000000007,-8.331853697586288,31.81253100075285
400,-0.10999999999999999,3.0,-8.471467852012806,32.14058785499265
400,-0.10999999999999999,3.200000000000001,-8.607534941924845,32.468628395591544
400,-0.10999999999999999,3.4000000000000004,-8.738912885127917,32.79665154389506
400,-0.10999999999999999,3.6000000000000014,-8.864401000485461,33.12465622244475
400,-0.10999999999999999,3.8000000000000007,-8.98276076277715,33.4526413549922
400,-0.10999999999999999,4.0,-9.092740699790118,33.78060586651298
400,-0.10999999999999999,4.199999999999999,-9.193104746134855,34.10854868322056
400,-0.10999999999999999,4.400000000000002,-9.282663047748287,34.43646873258026
400,-0.10999999999999999,4.600000000000001,-9.360303943706285,34.76436494332303
400,-0.10999999999999999,4.800000000000001,-9.425025671919443,35.09223624545937
400,-0.10999999999999999,5.0,-9.475966275008307,35.42008157029304
400,-0.10999999999999999,5.199999999999999,-9.512430228441977,35.74789985043488
400,-0.10999999999999999,5.400000000000002,-9.533910464713143,36.075690019816484
400,-0.10999999999999999,5.600000000000001,-9.540104702601708,36.40345101370387
400,-0.10999999999999999,5.800000000000001,-9.530925282321173,36.73118176871119
400,-0.10999999999999999,6.0,-9.506502030995753,37.05888122281426
400,-0.10999999999999999,6.199999999999999,-9.467178020894501,37.386548315364166
400,-0.10999999999999999,6.400000000000002,-9.413498424237149,37.71418198710081
400,-0.10999999999999999,6.600000000000001,-9.34619300460101,38.04178118016632
400,-0.10999999999999999,6.800000000000001,-9.266153104029058,38.36934483811859
400,-0.10999999999999999,7.0,-9.174404267795593,38.69687190594464
400,-0.10999999999999999,7.200000000000003,-9.07207586990288,39.024361330074
400,-0.10999999999999999,7.400000000000002,-8.960369234944604,39.35181205839203
400,-0.10999999999999999,7.600000000000001,-8.840525775514175,39.679223040253184
400,-0.10999999999999999,7.800000000000001,-8.713796571688281,40.00659322649432
400,-0.10999999999999999,8.0,-8.581414619889621,40.33392156944782
400,-0.10999999999999999,8.200000000000003,-8.444570697833129,40.661207022954805
400,-0.10999999999999999,8.400000000000002,-8.304393465866815,40.988448542378265
400,-0.10999999999999999,8.600000000000001,-8.161934091484706,41.31564508461606
400,-0.10999999999999999,8.8,-8.018155377762819,41.64279560811403
400,-0.10999999999999999,9.0,-7.87392512350746,41.969899072878924
400,-0.10999999999999999,9.200000000000003,-7.730013257196602,42.296954440491376
400,-0.10999999999999999,9.400000000000002,-7.587092171517432,42.62396067411879
400,-0.10999999999999999,9.600000000000001,-7.445739634845849,42.9509167385282
400,-0.10999999999999999,9.8,-7.306443659068026,43.27782160009905
400,-0.10999999999999999,10.0,-7.169608745791674,43.60467422683599
400,-0.10999999999999999,10.200000000000003,-7.035563001234844,43.931473588381564
400,-0.10999999999999999,10.400000000000002,-6.904565691536622,44.258218656028916
400,-0.10999999999999999,10.600000000000001,-6.77681489505939,44.58490840273433
400,-0.10999999999999999,10.8,-6.652454989373869,44.9115418031299
400,-0.10999999999999999,11.0,-6.531583783542859,45.238117833536
400,-0.10999999999999999,11.200000000000003,-6.414259168695635,45.56463547197379
400,-0.10999999999999999,11.400000000000002,-6.300505210974101,45.891093698177585
400,-0.10999999999999999,11.600000000000001,-6.1903176511043085,46.21749149360733
400,-0.10999999999999999,11.8,-6.083668805147236,46.54382784146085
400,-0.10999999999999999,12.0,-5.980511882796109,46.870101726686194
400,-0.10500000000000001,-12.0,-3.2653342155309706,7.757063746447607
400,-0.10500000000000001,-11.8,-3.2846723985411743,8.09141053358811
400,-0.10500000000000001,-11.6,-3.304451929289264,8.425824768572955
400,-0.10500000000000001,-11.4,-3.3246874446207286,8.760305296720132
400,-0.10500000000000001,-11.2,-3.345394204178108,9.094850963449588
400,-0.10500000000000001,-11.0,-3.3665881218781273,9.42946061429874
400,-0.10500000000000001,-10.8,-3.3882857991587114,9.764133094938071
400,-0.10500000000000001,-10.6,-3.410504560097546,10.098867251186665
400,-0.10500000000000001,-10.4,-3.433262488508743,10.433661929027759
400,-0.10500000000000001,-10.2,-3.4565784671289466,10.768515974624295
400,-0.10500000000000001,-10.0,-3.480472219008931,11.103428234334476
400,-0.10500000000000001,-9.8,-3.504964351231239,11.43839755472736
400,-0.10500000000000001,-9.6,-3.5300764010786287,11.773422782598375
400,-0.10500000000000001,-9.4,-3.55583088478181,12.10850276498488
400,-0.10500000000000001,-9.2,-3.582251348978049,12.443636349181732
400,-0.10500000000000001,-9.0,-3.609362425014606,12.778822382756834
400,-0.10500000000000001,-8.8,-3.6371898862320133,13.114059713566686
400,-0.10500000000000001,-8.6,-3.6657607083621433,13.449347189771926
400,-0.10500000000000001,-8.4,-3.6951031331739306,13.78468365985286
400,-0.10500000000000001,-8.2,-3.7252467354954915,14.120067972625037
400,-0.10500000000000001,-8.0,-3.756222493734249,14.455498977254734
400,-0.10500000000000001,-7.8,-3.7880628640064047,14.790975523274536
400,-0.10500000000000001,-7.6,-3.820801857972226,15.126496460598819
400,-0.10500000000000001,-7.3999999999999995,-3.8544751244538245,15.462060639539269
400,-0.10500000000000001,-7.199999999999999,-3.8891200348858415,15.797666910820416
400,-0.10500000000000001,-7.0,-3.9247757726154022,16.133314125595096
400,-0.10500000000000001,-6.8,-3.9614834260244236,16.469001135459997
400,-0.10500000000000001,-6.6,-3.9992860853925967,16.804726792471097
400,-0.10500000000000001,-6.3999999999999995,-4.038228943351064,17.140489949159157
400,-0.10500000000000001,-6.199999999999999,-4.078359398691873,17.476289458545196
400,-0.10500000000000001,-6.0,-4.119727163193757,17.812124174155926
400,-0.10500000000000001,-5.8,-4.162384370996417,18.147992950039242
400,-0.10500000000000001,-5.6,-4.206385689898794,18.483894640779592
400,-0.10500000000000001,-5.3999999999999995,-4.251788433766232,18.819828101513455
400,-0.10500000000000001,-5.199999999999999,-4.29865267500059,19.15579218794473
400,-0.10500000000000001,-5.0,-4.347041355748276,19.491785756360137
400,-0.10500000000000001,-4.8,-4.397020396185495,19.82780766364461
400,-0.10500000000000001,-4.6,-4.448658797816547,20.16385676729664
400,-0.10500000000000001,-4.3999999999999995,-4.50202873923821,20.499931925443676
400,-0.10500000000000001,-4.199999999999999,-4.557205661246703,20.836031996857443
