Fz,ax_g,ay_g
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,-0.0008518446781501329,0.0032858331452253553
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0009371163398240449,0.0027958430044397664
200,0.0016016494966418012,0.004421542195007044
200,0.001610172638117675,0.004443539985601015
200,0.0016182051933901949,0.004465536682286865
200,0.0016182051933901949,0.004465536682286865
200,0.0016257165236712372,0.004487532212735625
200,0.001632677256860374,0.004509526504698518
200,0.0016390595521068088,0.004531519486007911
200,0.0016390595521068088,0.004531519486007911
200,0.0016448373574681284,0.004553511084578245
200,0.0016499866566689085,0.0045755012284069635
200,0.0016499866566689085,0.0045755012284069635
200,0.0016544857010917524,0.0045974898455754575
200,0.0016544857010917524,0.0045974898455754575
200,0.0016583152233500757,0.004619476864249981
200,0.0016614586290850716,0.004641462212682589
200,0.0016614586290850716,0.004641462212682589
200,0.0016839430716878345,0.004842594191760631
200,0.0017180288698216077,0.00519973607709997
200,0.0017416597254968536,0.005504931160754884
200,0.0017625787482650037,0.0058463237458776076
200,0.0017757173086099315,0.006152440954522839
200,0.0017828736072722628,0.006415057571849849
400,0.0035719793486111533,0.007765487274701745
400,0.003571704799312705,0.00792974375084916
400,0.00356852011449446,0.008103134881011574
400,0.0035584037973732364,0.008360723901169976
400,0.003547331693154327,0.008555497707981995
400,0.0035312500074302293,0.008760817917514947
400,0.0035092304309634376,0.008977037222804386
400,0.0035092304309634376,0.008977037222804386
400,0.0034690877409787675,0.009286541526496732
400,0.0034313635184605625,0.009527376600775043
400,0.0034313635184605625,0.009527376600775043
400,0.0033841031855088486,0.009779629588031401
