0-4.3 0-4.3 X _THROW_,0-4.3 0-4.3 Y _THROW_,0-3 0-3 X,0-3 0-3 Y,0-2 0-2 X,0-2 0-2 Y,0-1 0-1 X,0-1 0-1 Y,0-0 0-0 X,0-0 0-0 Y
0.06048157177882768,22.01424593412321,0.12896343263378945,-16.48812811506889,0.06618839351674116,-9.0803079298324,0.11612308372348412,-12.829945307544676,0.18246488642672834,8.36465133354858
0.32584878259180455,-45.60116629161553,0.21884587500592678,42.728706081728916,0.08188215329600323,-16.67103725544507,0.13752366524065968,23.934791908073407,0.2573669217368428,-5.6050342626843985
0.4050309342053541,-50.760728293061106,0.29160785216432367,49.72498070111891,0.10328273481317879,-25.999403414631757,0.22655008435211,-18.372092260943845,0.2723473287988657,9.256333392882595
0.4942000238602522,-56.453775287270616,0.3532415269337893,61.63236573961014,0.17176459566814056,-29.38322251159164,0.2231259913093619,27.775883855973802,0.3943306434467663,-6.519579964565452
0.5683887064531274,70.48516813381869,0.381490294536461,-39.16886152171884,0.1846049445784459,40.12225083136792,0.28304761955745344,-18.042855808266637,0.4302836203956213,10.381224606196298
0.6083364586185219,-59.19741239291375,0.44569203908798766,66.59834890082423,0.2809075614057359,-37.65986111361511,0.3943306434467663,-18.95740151014769,0.4713727369085984,-7.754216662104881
0.7324598314181401,-63.31286805137847,0.5056136673360793,-45.96698457236795,0.29160785216432367,49.51920791819569,0.43713180648111744,30.336611821240723,0.5227341325498197,11.58842493267926
0.7367399477215751,76.33826062585737,0.5501268768918044,72.27767770950553,0.3532415269337893,53.291708938455,0.4799329695154685,-20.786492913909797,0.6511376216528729,-7.617034806822716
0.8480229716108881,-66.87959628871454,0.5847958189496287,-47.742727476853645,0.5056136673360793,-40.35777093416419,0.5377145396118426,32.508657863208214,0.6725382031700485,13.646152761911623
0.92506506507272,82.6486259688366,0.6211768075288272,74.41771465190718,0.5432786908063082,55.541491365082365,0.6083364586185219,-20.603583773533586,1.2246732063131778,13.783334617193788
0.9293451813761552,-68.80014226266474,0.7096325444664862,-53.252865330686944,0.6468575053494379,-42.18686233792627,0.6511376216528729,32.98879435669576,1.2246732063131778,-9.263217070208611
1.0384881471137506,-70.99505194717926,0.7110592499009646,78.35026116999568,0.6768183194734837,57.40716459691971,0.7024990172940943,-21.883947756167032,1.31883576498875,13.783334617193788
1.0727290775412315,86.21535420617268,0.7966615759696668,-54.53322931332042,0.7367399477215751,57.1328008863554,0.9165048324658499,34.08624919895303,1.31883576498875,-9.263217070208611
1.104829949816995,-71.8181430788722,0.9279184759416768,-57.36832098915167,0.9507457628933308,59.32771057086991,0.9122247161624147,-22.432675177295664,1.4129983236643229,13.783334617193788
1.2218197954442211,89.32480959256823,0.8993843672521095,80.7280799948864,1.1133901824238648,60.42516541312716,1.0620287867826437,34.63497662008166,1.4129983236643229,-9.263217070208611
1.2389402606579614,-73.83014362301051,1.0263611509206845,82.19135311789607,1.3017152997750099,60.97389283425579,1.079149251996384,-22.981402598424296,1.508016905600582,14.112571069870967
1.3502232845472744,-75.29341674602017,1.0277878563551628,-59.19741239291375,1.460079603002109,62.07134767651304,1.4900404171261545,36.281158883467526,1.4814801845192846,-9.263217070208611
1.3473698736783177,91.88553755783518,1.1305106476376054,-60.29486723517101,1.7297269301185207,63.168802518770306,1.545681929070811,36.281158883467526,1.6013234410154675,14.33206203832242
1.4244119671401498,93.53171982122106,1.186152159582262,83.47171710052955,2.0935368159105057,64.81498478215619,1.7468473953322614,-24.07885744068156,1.6954859996910399,14.33206203832242
1.5242813475536354,-77.85414471128712,1.2503539041337883,-61.66668578799258,2.07213623439333,-49.32031881259846,1.8067690235803529,36.82988630459616,1.7853684420631772,14.33206203832242
1.59918338286375,97.18990262874524,1.3316761138990558,84.5691719427868,2.2818619332616503,65.91243962441344,2.123497630034551,37.92734114685342,2.388864840847528,-10.360671912465847
1.6241507279671215,-79.13450869392057,1.3701971606299717,-63.03850434081414,2.5258285625574515,66.46116704554207,2.2005397234963833,37.92734114685342,2.4830273995231007,-10.360671912465847
1.6783655344772996,98.83608489213113,1.5033563345146193,85.97147535233773,2.6199911212330242,67.0098944666707,2.6799127494811157,-26.27376712519606,2.577189958198673,-10.360671912465847
1.7832283839114598,-81.42087294862318,1.4729199519124143,-64.1359591830714,2.739834377729207,-50.966501075984326,2.774075308156688,-26.27376712519606,2.654232051660505,15.429516880579655
1.7925019692355693,101.21390371702185,1.5927632084085972,-65.50777773589297,2.812596354887604,-50.966501075984326,2.85111740161852,-26.27376712519606,2.6713525168742454,-10.360671912465847
1.8923713496490553,-82.79269150144478,1.6698053018704293,87.31280904842994,3.048002751576535,68.65607673005658,2.885358332046001,40.07236652035624,2.7483946103360775,15.429516880579655
1.9672733849591695,104.87208652454603,1.7126064649047805,-66.87959628871454,3.2491682178379855,69.75353157231385,2.962400425507833,40.12225083136792,2.7655150755498177,-10.360671912465847
2.046455536572719,-84.98760118595925,1.8153292561872232,88.41026389068719,3.467454149313176,-53.16141076049885,3.664339499271191,41.76843309475382,2.84255716901165,15.429516880579655
2.099956990365658,106.79263249849623,1.8153292561872232,-67.9770511309718,4.01530903615287,72.49716867795698,3.7371014764295882,41.76843309475382,2.8596776342253905,-10.360671912465847
2.157738560462032,-86.08505602821651,1.935172512683406,-69.34886968379337,4.066670431794091,72.49716867795698,3.938266942691038,-27.919949388581955,2.936719727687222,15.429516880579655
2.2090999561032536,108.1644510513178,1.9855827713683087,89.81256730023813,4.254995549145236,73.59462352021424,4.037185186148205,-27.919949388581955,2.953840192900963,-10.360671912465847
2.2561812354410398,-87.18251087047378,2.2005397234963833,-70.72068823661493,4.314917177393328,73.59462352021424,4.126592060042183,-27.919949388581955,2.9923612396318786,15.429516880579655
2.2747284060892587,109.07899675319885,2.2090999561032536,91.15390099633034,4.39195927085516,-54.80759302388472,4.177953455683404,-27.919949388581955,3.005201588542184,-10.360671912465847
2.3717443756337877,110.35936073583231,2.2561812354410398,-70.72068823661493,4.486121829530733,-54.80759302388472,4.605965086026916,43.96334277926832,3.4075325210650846,-99.80324155643223
2.3931449571509633,-88.82869313385964,2.414545538668139,92.25135583858759,4.546043457778824,-54.80759302388472,4.700127644702488,43.96334277926832,3.8697850818360764,16.52697172283692
2.500147864736841,-89.92614797611691,2.542949027771192,-71.8181430788722,4.8370913664124116,-55.905047866141985,4.764329389254015,43.96334277926832,3.959667524208214,16.52697172283692
2.5634935860276804,112.77376138879828,2.6345435166647033,93.45855616507056,4.931253925087984,-55.905047866141985,5.222301833721572,44.51207020039695,4.0581101991872215,16.52697172283692
2.616322450115794,-91.33716134473337,2.5943104234124132,-71.8181430788722,4.956934622908594,75.78953320472876,5.581831603210121,-30.114859073096454,4.152272757862794,16.52697172283692
2.6906130402397035,114.47481639429702,2.7013133309982913,93.89753810197348,4.995455669639511,-55.905047866141985,5.6759941618856935,-30.114859073096454,4.233594967628061,16.52697172283692
2.739834377729207,-92.66978508176004,2.8767980994391307,-72.91559792112946,5.085338112011648,75.78953320472876,5.718795324920045,45.60952504265421,4.323477410000198,-11.45812675472311
2.788342362501472,115.66372580674239,2.8981986809563063,94.99499294423073,5.265102996755923,76.33826062585737,5.770156720561266,-30.114859073096454,4.417639968675771,-11.45812675472311
2.84255716901165,-93.7672399240173,2.970960658114703,-73.40335562879935,5.239422298935312,-56.453775287270616,5.812957883595617,45.60952504265421,4.511802527351343,-11.45812675472311
2.8703779249839783,116.80690793409369,3.030882286362795,-73.46432534225809,5.320744508700579,76.33826062585737,5.838638581416228,-30.114859073096454,4.605965086026916,-11.45812675472311
2.9587317543906027,-95.17825329263377,3.1036442635211916,96.09244778648798,5.513349742355159,77.43571546811464,5.877159628147144,45.60952504265421,4.700127644702488,-11.45812675472311
2.9937879450663574,118.40736291238554,3.321930194996382,-74.56178018451533,5.57327137060325,77.43571546811464,6.189608118297906,-30.663586494225086,4.76004927295058,-11.45812675472311
3.110777790693583,119.8706360353952,3.3287783810818787,97.35452085508383,5.684554394492563,-57.00250270839925,6.805944865992562,-31.212313915353718,5.325024625004014,17.624426565094183
